# ASCII file created 2001/8/19 (16:50:52)  

[ Rich Calibrater Parameters Setup ]

Sector  Row     Column
6       96      96

[ Rich Calibrater Parameters: Sector 0 ]

Row	Column	Slope	Offset	Sigma	
41	46	1	47.0745	0.857204	
42	46	1	80.0256	0.781811	
43	46	1	51.0776	0.74726	
44	46	1	47.6064	0.801296	
45	46	1	56.3181	0.816089	
46	46	1	92.9444	0.808361	
47	46	1	76.3031	0.846357	
48	46	1	75.4521	0.836986	
49	46	1	67.4651	0.822478	
50	46	1	69.3781	0.763589	
51	46	1	62.8973	0.796418	
52	46	1	49.6204	0.745019	
53	46	1	50.1832	0.746458	
54	46	1	53.4383	0.859864	
55	46	1	43.7186	0.779439	
56	46	1	28.5821	0.848238	
57	46	1	41.0451	0.766403	
58	46	1	39.0841	0.803744	
59	46	1	51.2845	0.845023	
60	46	1	28.8278	0.871924	
61	46	1	33.8725	0.799815	
62	46	1	60.2344	0.835439	
63	46	1	60.6046	0.809388	
64	46	1	65.3299	0.765745	
65	46	1	62.0043	0.787295	
66	46	1	52.0338	0.800239	
67	46	1	40.658	0.855479	
68	46	1	55.5505	0.844334	
69	46	1	63.55	0.812455	
70	46	1	58.5392	0.797446	
71	46	1	58.735	0.825596	
72	46	1	54.9736	0.816865	
73	46	1	22.0485	0.806673	
74	46	1	62.9275	0.824846	
75	46	1	86.7592	0.78156	
76	46	1	44.1219	0.77844	
77	46	1	36.4029	0.876228	
78	46	1	66.6958	0.825762	
79	46	1	63.826	0.818803	
80	46	1	59.9051	0.823953	
81	46	1	57.2572	0.776696	
82	46	1	36.2781	0.838848	
83	46	1	59.6752	0.841511	
84	46	1	55.9053	0.823249	
85	46	1	45.7649	0.803787	
86	46	1	51.1989	0.786678	
87	46	1	58.4254	0.887351	
88	46	1	49.0143	0.778832	
89	46	1	41.8931	0.765883	
1	47	1	35.2464	0.833879	
2	47	1	45.7609	0.812708	
3	47	1	53.7902	0.788248	
4	47	1	48.1942	0.819207	
5	47	1	50.9812	0.77634	
6	47	1	57.8228	0.799849	
7	47	1	33.8938	0.800719	
8	47	1	45.9847	0.803521	
9	47	1	73.3335	0.816822	
10	47	1	47.7287	0.803032	
11	47	1	42.4636	0.804712	
12	47	1	29.7279	0.823485	
13	47	1	48.5233	0.849554	
14	47	1	41.5396	0.839516	
15	47	1	47.7565	0.791265	
16	47	1	51.6654	0.874352	
17	47	1	50.9434	0.8088	
18	47	1	53.5248	0.868367	
19	47	1	53.8465	0.797018	
20	47	1	42.6429	0.914969	
21	47	1	31.763	0.867433	
22	47	1	57.9045	0.788074	
23	47	1	41.8307	0.796193	
24	47	1	74.4171	0.798978	
25	47	1	42.1478	0.781073	
26	47	1	44.235	0.865048	
27	47	1	52.9622	0.796453	
28	47	1	43.1643	0.759386	
29	47	1	50.2166	0.753068	
30	47	1	30.6712	0.82892	
31	47	1	36.2769	0.817136	
32	47	1	49.6103	0.847765	
33	47	1	51.8957	0.887642	
34	47	1	54.9073	0.916384	
35	47	1	51.3692	0.863108	
36	47	1	47.9315	0.898583	
37	47	1	51.0039	0.874627	
38	47	1	60.3336	0.877587	
39	47	1	53.2284	0.83573	
40	47	1	64.0195	0.810116	
41	47	1	56.4573	0.853923	
42	47	1	57.2236	0.751435	
43	47	1	62.294	0.775378	
44	47	1	57.5223	0.800689	
45	47	1	67.105	0.879599	
46	47	1	71.0165	0.876941	
47	47	1	71.8609	0.842377	
48	47	1	74.3501	0.858707	
49	47	1	52.3216	0.827579	
50	47	1	83.3605	0.817933	
51	47	1	52.5997	0.799349	
52	47	1	65.6651	0.803143	
53	47	1	46.9957	0.793673	
54	47	1	51.0938	0.775309	
55	47	1	37.6711	0.818987	
56	47	1	41.3798	0.760138	
57	47	1	50.8115	0.793071	
58	47	1	47.8652	0.857182	
59	47	1	42.9605	0.802763	
60	47	1	36.1499	0.838531	
61	47	1	45.4846	0.767272	
62	47	1	46.0052	0.843635	
63	47	1	61.8583	0.824598	
64	47	1	57.2157	0.832417	
65	47	1	48.4552	0.821244	
66	47	1	73.0546	0.785029	
67	47	1	64.7564	0.803629	
68	47	1	66.1776	0.789277	
69	47	1	74.5524	0.800379	
70	47	1	55.5292	0.823	
71	47	1	41.049	0.810484	
72	47	1	61.819	0.814813	
73	47	1	57.7202	0.797814	
74	47	1	75.6063	0.804329	
75	47	1	58.746	0.838993	
76	47	1	57.4428	0.840421	
77	47	1	49.2931	0.828409	
78	47	1	61.7793	0.852915	
79	47	1	48.9318	0.828379	
80	47	1	64.4367	0.82142	
81	47	1	51.443	0.819656	
82	47	1	58.1907	0.790797	
83	47	1	45.0699	0.793584	
84	47	1	46.0715	0.829798	
85	47	1	52.176	0.836397	
86	47	1	45.4037	0.80376	
87	47	1	37.5009	0.826259	
88	47	1	39.1933	0.92603	
89	47	1	46.7568	0.84447	
1	48	1	46.3322	0.865118	
2	48	1	55.2109	0.767721	
3	48	1	53.3084	0.827866	
4	48	1	58.6493	0.808275	
5	48	1	56.4331	0.810105	
6	48	1	57.4379	0.743909	
7	48	1	41.6361	0.749668	
8	48	1	43.865	0.775878	
9	48	1	70.1755	0.746458	
10	48	1	22.4278	0.809548	
11	48	1	57.2532	0.774361	
12	48	1	62.0456	0.832708	
13	48	1	67.7501	0.831267	
14	48	1	59.0253	0.798838	
15	48	1	59.1397	0.783928	
16	48	1	76.1169	0.768183	
17	48	1	44.7114	0.898463	
18	48	1	24.4059	0.846286	
19	48	1	42.9441	0.830859	
20	48	1	56.8289	0.835764	
21	48	1	62.6345	0.888482	
22	48	1	58.3932	0.854144	
23	48	1	65.9684	0.894013	
24	48	1	57.259	0.80306	
25	48	1	66.8832	0.835668	
26	48	1	60.7982	0.763754	
27	48	1	63.0341	0.758955	
28	48	1	86.7362	0.828893	
29	48	1	58.728	0.784087	
30	48	1	86.0747	0.803099	
31	48	1	74.3377	0.840024	
32	48	1	89.1771	0.779239	
33	48	1	53.8125	0.999523	
35	48	1	199.958	0.503455	
36	48	1	39.2658	0.869849	
37	48	1	35.7306	0.87839	
38	48	1	48.5366	0.985756	
39	48	1	48.1626	0.881238	
40	48	1	48.5808	0.832956	
41	48	1	57.8425	0.821751	
42	48	1	48.8643	0.84569	
43	48	1	53.7951	0.812758	
44	48	1	40.7698	0.817554	
45	48	1	55.7116	0.851622	
46	48	1	54.5356	0.82467	
47	48	1	58.4629	0.819965	
48	48	1	61.878	0.818634	
49	48	1	41.5533	0.802366	
50	48	1	56.3494	0.847908	
51	48	1	52.358	0.805515	
52	48	1	67.1894	0.781458	
53	48	1	54.3804	0.754596	
54	48	1	61.5672	0.826677	
55	48	1	42.2246	0.781937	
56	48	1	46.9931	0.786345	
57	48	1	45.2555	0.769455	
58	48	1	56.3169	0.831921	
59	48	1	52.2543	0.81748	
60	48	1	55.1883	0.81604	
61	48	1	48.2757	0.840936	
62	48	1	43.1395	0.858007	
63	48	1	45.3644	0.809525	
64	48	1	43.2051	0.84709	
65	48	1	55.9701	0.793222	
66	48	1	71.5379	0.809589	
67	48	1	41.6814	0.799727	
68	48	1	46.1386	0.79977	
69	48	1	50.2625	0.807502	
70	48	1	49.513	0.841	
71	48	1	49.4476	0.867378	
72	48	1	54.1738	0.826517	
73	48	1	28.7632	0.788948	
74	48	1	58.9714	0.813868	
75	48	1	47.7151	0.784286	
76	48	1	24.8804	0.840819	
77	48	1	31.4703	0.826662	
78	48	1	59.6146	1.03793	
79	48	1	55.9353	0.831621	
80	48	1	44.0654	0.822611	
81	48	1	48.5514	0.852936	
82	48	1	54.4701	0.837472	
83	48	1	44.8273	0.844846	
84	48	1	41.867	0.818131	
85	48	1	62.0719	0.846232	
86	48	1	57.3567	0.835046	
87	48	1	67.2755	0.909942	
88	48	1	61.2422	0.836831	
89	48	1	68.6874	0.841455	
1	49	1	65.5289	0.895939	
2	49	1	74.4613	0.862576	
3	49	1	41.2758	0.813039	
4	49	1	47.0923	0.79498	
5	49	1	56.1574	0.807946	
6	49	1	51.0545	0.778806	
7	49	1	60.3945	0.800123	
8	49	1	54.2683	0.769333	
9	49	1	69.5476	0.817749	
10	49	1	29.9574	0.82052	
11	49	1	52.684	0.882517	
12	49	1	55.7948	0.85542	
13	49	1	73.3766	0.856111	
14	49	1	62.0183	0.776517	
15	49	1	74.9157	0.865499	
16	49	1	56.1969	0.822085	
17	49	1	37.5526	0.901556	
18	49	1	30.1447	0.886323	
19	49	1	42.0297	0.809869	
20	49	1	47.9717	0.802991	
21	49	1	51.431	0.873955	
22	49	1	59.1481	0.835389	
23	49	1	58.6646	0.80101	
24	49	1	65.4467	0.810136	
25	49	1	61.2167	0.856758	
26	49	1	51.3449	0.845299	
27	49	1	54.9722	0.817974	
28	49	1	86.4182	0.838098	
29	49	1	67.9395	0.748581	
30	49	1	70.1623	0.832627	
31	49	1	63.4601	0.797539	
32	49	1	93.5568	0.880129	
33	49	1	43.6493	0.963602	
34	49	1	48.6156	0.861865	
35	49	1	62.0733	0.930037	
36	49	1	43.0439	0.79251	
37	49	1	52.2954	0.823685	
38	49	1	51.34	0.890823	
39	49	1	55.1001	0.849253	
40	49	1	50.5427	0.837785	
41	49	1	56.6632	0.817375	
42	49	1	63.9457	0.781411	
43	49	1	55.7077	0.777951	
44	49	1	38.1176	0.849797	
45	49	1	52.4382	0.783799	
46	49	1	60.081	0.815394	
47	49	1	60.2966	0.783863	
48	49	1	54.7677	0.812242	
49	49	1	63.4618	0.800195	
50	49	1	58.7382	0.810207	
51	49	1	74.1516	0.807669	
52	49	1	50.85	0.787672	
53	49	1	68.427	0.789048	
54	49	1	59.5347	0.816778	
55	49	1	50.406	0.812398	
56	49	1	48.14	0.788517	
57	49	1	44.1839	0.804553	
58	49	1	47.9909	0.841136	
59	49	1	50.3794	0.818174	
60	49	1	43.9301	0.810201	
61	49	1	42.5544	0.808434	
62	49	1	41.3479	0.843553	
63	49	1	56.3109	0.83421	
64	49	1	61.0931	0.827647	
65	49	1	44.8644	0.837088	
66	49	1	57.5126	0.786728	
67	49	1	29.7657	0.816893	
68	49	1	39.3022	0.842023	
69	49	1	42.3242	0.807646	
70	49	1	59.7899	0.847547	
71	49	1	47.8273	0.808827	
72	49	1	45.9584	0.799133	
73	49	1	58.0724	0.839948	
74	49	1	31.1038	0.809598	
75	49	1	49.6863	0.80551	
76	49	1	42.2371	0.834351	
77	49	1	25.3134	0.857197	
78	49	1	50.2242	0.792889	
79	49	1	57.1828	0.79122	
80	49	1	56.6136	0.833792	
81	49	1	52.9883	0.809564	
82	49	1	53.2102	0.93164	
83	49	1	52.5859	0.870065	
84	49	1	55.9125	0.860839	
85	49	1	61.1868	0.994647	
86	49	1	51.9766	0.824783	
87	49	1	57.7747	0.815152	
88	49	1	53.6571	0.826808	
89	49	1	65.9909	0.817772	
1	50	1	68.2043	0.920965	
2	50	1	76.0413	0.918666	
3	50	1	79.687	0.92897	
4	50	1	67.0994	0.776154	
5	50	1	68.8404	0.878589	
6	50	1	44.0551	0.852571	
7	50	1	12.5722	0.837107	
8	50	1	8.79635	0.845464	
9	50	1	46.6954	0.782816	
10	50	1	52.4894	0.849294	
11	50	1	47.6308	0.809954	
12	50	1	59.1445	0.797808	
13	50	1	59.5641	0.82404	
14	50	1	65.5808	0.859154	
15	50	1	46.1165	0.813683	
16	50	1	63.4101	0.797346	
17	50	1	69.7058	0.816092	
18	50	1	40.0373	0.923727	
19	50	1	53.1024	0.826277	
20	50	1	46.5645	0.829028	
21	50	1	42.5663	0.85366	
22	50	1	45.4837	0.841209	
23	50	1	54.4311	0.85066	
24	50	1	72.3758	0.805036	
25	50	1	59.7468	0.84031	
26	50	1	57.3262	0.836329	
27	50	1	36.3851	0.845529	
28	50	1	29.0671	0.781348	
29	50	1	38.7374	0.82657	
30	50	1	32.8704	0.799047	
31	50	1	71.5356	0.861564	
32	50	1	65.9729	0.790969	
33	50	1	59.4685	0.853639	
34	50	1	55.5969	0.8122	
35	50	1	63.357	0.823201	
36	50	1	43.9359	0.777177	
37	50	1	56.9377	0.779221	
38	50	1	50.6102	0.880137	
39	50	1	41.145	0.832884	
40	50	1	56.6515	0.815026	
41	50	1	49.1158	0.778418	
42	50	1	50.5293	0.793931	
43	50	1	50.815	0.747343	
44	50	1	55.6307	0.794426	
45	50	1	45.4245	0.813707	
46	50	1	57.4661	0.822333	
47	50	1	63.9258	0.760027	
48	50	1	70.9149	0.777821	
49	50	1	63.4588	0.790354	
50	50	1	65.9345	0.789225	
51	50	1	64.9565	0.770162	
52	50	1	69.4393	0.79675	
53	50	1	69.9549	0.788009	
54	50	1	45.4549	0.829154	
55	50	1	45.2876	0.816068	
56	50	1	47.8448	0.799079	
57	50	1	43.7611	0.793505	
58	50	1	30.2482	0.823928	
59	50	1	50.4053	0.834027	
60	50	1	47.6085	0.805654	
61	50	1	39.5418	0.788225	
62	50	1	51.7298	0.816502	
63	50	1	54.4361	0.826822	
64	50	1	71.0528	0.851675	
65	50	1	50.26	0.80689	
66	50	1	42.6685	0.840792	
67	50	1	40.7171	0.801561	
68	50	1	48.6496	0.845271	
69	50	1	40.8734	0.757042	
70	50	1	45.036	0.773031	
71	50	1	40.2776	0.83028	
72	50	1	54.9887	0.891155	
73	50	1	45.4747	0.777658	
74	50	1	36.7437	0.840272	
75	50	1	31.2753	0.835778	
76	50	1	39.1245	0.823537	
77	50	1	56.79	0.845297	
78	50	1	67.6404	0.808554	
79	50	1	50.2216	0.787659	
80	50	1	60.3905	0.846308	
81	50	1	69.7336	0.897102	
82	50	1	77.5078	0.839283	
83	50	1	73.9264	0.794494	
84	50	1	69.4289	0.837811	
85	50	1	50.4552	0.839273	
86	50	1	56.3693	0.953219	
87	50	1	59.4531	0.832421	
88	50	1	61.4574	0.855487	
1	51	1	43.1287	0.916888	
2	51	1	49.4887	0.835932	
3	51	1	44.7003	0.857189	
4	51	1	44.5559	0.842612	
5	51	1	38.9567	0.792424	
6	51	1	6.00565	0.809074	
7	51	1	9.95109	0.786108	
8	51	1	8.47741	0.83812	
9	51	1	50.7752	0.840657	
10	51	1	43.6378	0.859625	
11	51	1	46.4763	0.782404	
12	51	1	60.0469	0.794801	
13	51	1	62.703	0.82748	
14	51	1	61.2884	0.790154	
15	51	1	56.7143	0.858224	
16	51	1	64.0706	0.794643	
17	51	1	41.7533	0.927125	
18	51	1	27.343	0.88304	
19	51	1	54.5098	0.869552	
20	51	1	46.1277	0.840943	
21	51	1	64.6297	0.864399	
22	51	1	64.693	0.839914	
23	51	1	67.266	0.838032	
24	51	1	44.342	0.815383	
25	51	1	54.2047	0.849703	
26	51	1	46.8335	0.832993	
27	51	1	38.6126	0.854914	
28	51	1	42.6304	0.822361	
29	51	1	34.6099	0.920748	
30	51	1	37.3609	0.855344	
31	51	1	45.9486	0.79752	
32	51	1	90.854	0.807961	
33	51	1	73.3539	0.878991	
34	51	1	59.4102	0.878748	
35	51	1	68.0427	0.797377	
36	51	1	60.0506	0.778061	
37	51	1	46.5748	0.830617	
38	51	1	43.1567	0.872814	
39	51	1	54.9258	0.828893	
40	51	1	56.4016	0.802217	
41	51	1	63.6336	0.809746	
42	51	1	56.6396	0.784209	
43	51	1	44.4855	0.815681	
44	51	1	41.7188	0.785714	
45	51	1	57.2194	0.782944	
46	51	1	48.482	0.795696	
47	51	1	62.7829	0.775786	
48	51	1	70.9087	0.797505	
49	51	1	58.7089	0.756984	
50	51	1	64.3017	0.811887	
51	51	1	36.2707	0.776125	
52	51	1	52.44	0.811246	
53	51	1	39.1944	0.753884	
54	51	1	52.5414	0.799175	
55	51	1	33.4379	0.817998	
56	51	1	54.9515	0.810962	
57	51	1	55.3281	0.758205	
58	51	1	40.362	0.756836	
59	51	1	46.9748	0.790169	
60	51	1	32.637	0.786876	
61	51	1	48.6278	0.819489	
62	51	1	49.4324	0.816305	
63	51	1	49.7816	0.728929	
64	51	1	51.2359	0.789208	
65	51	1	44.4528	0.788164	
66	51	1	49.7215	0.800763	
67	51	1	43.081	0.790562	
68	51	1	48.7552	0.780221	
69	51	1	36.2261	0.795348	
70	51	1	42.7324	0.819479	
71	51	1	48.6036	0.825234	
72	51	1	48.2273	0.84423	
73	51	1	35.615	0.819689	
74	51	1	45.7228	0.838989	
75	51	1	49.6801	0.816475	
76	51	1	41.0486	0.827731	
77	51	1	65.3143	0.900907	
78	51	1	48.3354	0.876608	
79	51	1	55.5058	0.782844	
80	51	1	58.7753	0.814654	
81	51	1	62.4184	0.790193	
82	51	1	46.8974	0.796453	
83	51	1	65.0767	0.794446	
84	51	1	69.1702	0.785514	
85	51	1	69.0455	0.794322	
86	51	1	46.0762	0.814706	
87	51	1	48.9386	0.958319	
88	51	1	67.4571	0.939775	
1	52	1	1.5	0.707107	
2	52	1	11.5985	0.833039	
3	52	1	8.37522	0.857682	
4	52	1	5.4443	0.848921	
5	52	1	1.70629	1.36264	
6	52	1	1.75	0.957427	
7	52	1	12.4205	0.865323	
8	52	1	59.8626	0.845782	
9	52	1	55.7459	0.794466	
10	52	1	61.9174	0.822769	
11	52	1	51.7082	0.87138	
12	52	1	53.1801	0.83618	
13	52	1	74.3938	0.83632	
14	52	1	66.1661	0.840616	
15	52	1	70.601	0.849871	
16	52	1	63.9595	0.822137	
17	52	1	65.7271	0.814703	
18	52	1	35.1879	0.930217	
19	52	1	43.1103	0.862562	
20	52	1	35.8484	0.825828	
21	52	1	42.9965	0.899935	
22	52	1	71.7061	0.847378	
23	52	1	70.392	0.855268	
24	52	1	52.8416	0.81118	
25	52	1	46.5348	0.807701	
26	52	1	41.5324	0.832942	
27	52	1	61.0421	0.864436	
28	52	1	42.4114	0.875427	
29	52	1	31.0648	0.797987	
30	52	1	13.7603	0.843208	
31	52	1	28.9618	0.820167	
32	52	1	73.8927	0.814251	
33	52	1	48.7248	0.805804	
34	52	1	42.0104	0.837115	
35	52	1	52.819	1.01127	
36	52	1	56.7111	0.802781	
37	52	1	66.016	0.982606	
38	52	1	56.9318	0.823464	
39	52	1	63.2686	0.798373	
40	52	1	43.0525	0.80362	
41	52	1	67.5517	0.822463	
42	52	1	57.2669	0.806196	
43	52	1	34.8509	0.83089	
44	52	1	49.5065	0.797944	
45	52	1	47.8526	0.788549	
46	52	1	50.2651	0.783687	
47	52	1	68.4688	0.773266	
48	52	1	66.304	0.813099	
49	52	1	39.6862	0.792968	
50	52	1	67.8799	0.786856	
51	52	1	68.7897	0.776177	
52	52	1	55.8171	0.7877	
53	52	1	39.8951	0.764174	
54	52	1	61.2906	0.818442	
55	52	1	55.6195	0.8195	
56	52	1	46.7551	0.785445	
57	52	1	55.0668	0.81518	
58	52	1	56.9528	0.771301	
59	52	1	52.2113	0.802586	
60	52	1	47.2204	0.808532	
61	52	1	42.3343	0.746423	
62	52	1	52.6752	0.83397	
63	52	1	55.3919	0.802479	
64	52	1	50.9046	0.775719	
65	52	1	47.9809	0.766828	
66	52	1	38.9713	0.785984	
67	52	1	43.655	0.797696	
68	52	1	42.1059	0.792262	
69	52	1	50.9467	0.784672	
70	52	1	48.4842	0.817029	
71	52	1	49.1207	0.765194	
72	52	1	45.0121	0.79123	
73	52	1	34.2185	0.788549	
74	52	1	44.1189	0.793153	
75	52	1	50.2748	0.78576	
76	52	1	63.8353	0.947187	
77	52	1	52.174	0.801699	
78	52	1	63.3211	0.81431	
79	52	1	67.3553	0.802953	
80	52	1	51.1258	0.848974	
81	52	1	52.4029	0.802577	
82	52	1	59.7772	0.83387	
83	52	1	57.7262	0.801257	
84	52	1	58.4857	0.820425	
85	52	1	66.4604	0.797759	
86	52	1	65.6805	0.835086	
87	52	1	44.4083	0.854281	
88	52	1	61.3671	0.920085	
1	53	1	1.21649	0.557297	
2	53	1	7.48085	0.870265	
3	53	1	7.66609	0.834123	
4	53	1	61.7079	0.852591	
5	53	1	68.4813	0.804564	
6	53	1	46.2837	0.792051	
7	53	1	72.3107	0.834273	
8	53	1	52.4902	0.843416	
9	53	1	44.7575	0.81792	
10	53	1	40.8573	0.843729	
11	53	1	54.1935	0.896972	
12	53	1	65.23	0.887527	
13	53	1	49.0347	0.848288	
14	53	1	64.11	0.777656	
15	53	1	60.9388	0.841904	
16	53	1	53.5214	0.744476	
17	53	1	38.2525	0.982275	
18	53	1	31.2125	0.878507	
19	53	1	50.3016	0.819339	
20	53	1	40.3233	0.828728	
21	53	1	55.8224	0.824845	
22	53	1	68.5476	0.844429	
23	53	1	55.2706	0.839692	
24	53	1	59.4781	0.841877	
25	53	1	49.1095	0.839876	
26	53	1	64.8127	0.805068	
27	53	1	36.8635	0.886407	
28	53	1	28.7611	0.81027	
29	53	1	37.8114	0.783469	
30	53	1	21.0981	0.799326	
31	53	1	36.0641	0.790608	
32	53	1	65.0855	0.878971	
33	53	1	49.6811	0.841648	
34	53	1	74.4974	0.836111	
35	53	1	55.7178	0.82018	
36	53	1	58.3312	0.82136	
37	53	1	47.3946	0.81925	
38	53	1	71.3309	0.976147	
39	53	1	77.4253	0.813253	
40	53	1	71.5065	0.816648	
41	53	1	59.9535	0.824279	
42	53	1	58.569	0.726344	
43	53	1	53.7586	0.786366	
44	53	1	81.2663	0.813768	
45	53	1	67.9121	0.819931	
46	53	1	62.8735	0.769182	
47	53	1	45.523	0.788002	
48	53	1	50.0681	0.806416	
49	53	1	59.8734	0.80374	
50	53	1	55.0879	0.827169	
51	53	1	49.9471	0.777209	
52	53	1	77.9314	0.782784	
53	53	1	48.7379	0.786318	
54	53	1	61.0819	0.79338	
55	53	1	51.7653	0.791125	
56	53	1	50.579	0.803703	
57	53	1	60.1249	0.795876	
58	53	1	36.9536	0.79625	
59	53	1	54.4525	0.79938	
60	53	1	56.4983	0.829922	
61	53	1	59.7487	0.808024	
62	53	1	70.2538	0.867595	
63	53	1	60.1629	0.789961	
64	53	1	73.2572	0.782262	
65	53	1	47.6992	0.7834	
66	53	1	58.345	0.833995	
67	53	1	47.381	0.786625	
68	53	1	45.5046	0.838861	
69	53	1	45.2485	0.842633	
70	53	1	47.1674	0.81881	
71	53	1	49.6268	0.825563	
72	53	1	40.7749	0.775547	
73	53	1	60.2405	0.788831	
74	53	1	64.6815	0.808933	
75	53	1	67.823	0.781445	
76	53	1	47.6579	0.815712	
77	53	1	68.7874	0.80885	
78	53	1	77.2581	0.787181	
79	53	1	54.2403	0.796173	
80	53	1	69.9416	0.7933	
81	53	1	60.7636	0.826412	
82	53	1	74.3309	0.881532	
83	53	1	63.5372	0.846949	
84	53	1	61.8333	0.83282	
85	53	1	72.2666	0.853302	
86	53	1	81.2512	0.787698	
87	53	1	61.7935	0.82051	
88	53	1	64.6414	0.843232	
3	54	1	5.30592	0.869835	
4	54	1	65.0408	0.847689	
5	54	1	56.4565	0.825499	
6	54	1	59.4299	0.839	
7	54	1	47.4342	0.757449	
8	54	1	60.311	0.772578	
9	54	1	54.2566	0.877694	
10	54	1	55.391	0.83807	
11	54	1	68.0596	0.844304	
12	54	1	49.2215	0.85324	
13	54	1	38.9652	0.901787	
14	54	1	40.7359	0.774944	
15	54	1	35.9318	0.82417	
16	54	1	48.0031	0.774928	
17	54	1	53.2232	0.910715	
18	54	1	36.1104	0.803493	
19	54	1	36.2791	0.851859	
20	54	1	44.266	0.863122	
21	54	1	73.1882	0.790275	
22	54	1	67.7376	0.766818	
23	54	1	53.2782	0.831976	
24	54	1	67.848	0.834953	
25	54	1	39.4536	0.81437	
26	54	1	48.463	0.856142	
27	54	1	45.0989	0.790986	
28	54	1	54.1648	0.758583	
29	54	1	30.5028	0.81696	
30	54	1	31.1158	0.838414	
31	54	1	29.7524	0.827287	
32	54	1	88.9724	0.770981	
33	54	1	64.0212	0.94147	
34	54	1	35.403	0.997133	
35	54	1	48.5696	0.782192	
36	54	1	57.1	0.776167	
37	54	1	57.7706	0.85921	
38	54	1	73.8653	0.877978	
39	54	1	92.6069	0.818591	
40	54	1	62.6612	0.798525	
41	54	1	70.5262	0.805973	
42	54	1	78.8404	0.7375	
43	54	1	62.7238	0.78162	
44	54	1	50.0261	0.785863	
45	54	1	71.5748	0.88077	
46	54	1	46.9615	0.764113	
47	54	1	37.881	0.784128	
48	54	1	46.1061	0.765762	
49	54	1	73.8874	0.810654	
50	54	1	50.4417	0.80029	
51	54	1	46.574	0.820113	
52	54	1	65.8325	0.770935	
53	54	1	55.9783	0.786759	
54	54	1	57.7645	0.774635	
55	54	1	57.9173	0.766714	
56	54	1	46.4308	0.768638	
57	54	1	41.7735	0.763702	
58	54	1	52.0009	0.767664	
59	54	1	37.8635	0.83401	
60	54	1	53.1635	0.746321	
61	54	1	62.8811	0.768862	
62	54	1	73.8479	0.788714	
63	54	1	64.2685	0.820956	
64	54	1	45.8443	0.782429	
65	54	1	52.4744	0.775517	
66	54	1	71.8962	0.784516	
67	54	1	47.5847	0.815443	
68	54	1	50.8157	0.797684	
69	54	1	38.4885	0.817013	
70	54	1	27.9332	0.811261	
71	54	1	33.8616	0.807101	
72	54	1	49.5074	0.838958	
73	54	1	66.5134	0.799065	
74	54	1	88.5173	0.835523	
75	54	1	70.9	0.830144	
76	54	1	54.7843	0.827022	
77	54	1	70.1607	0.761379	
78	54	1	57.262	0.784432	
79	54	1	65.9039	0.803118	
80	54	1	44.7563	0.811295	
81	54	1	53.644	0.775556	
82	54	1	58.6183	0.787726	
83	54	1	62.5383	0.830782	
84	54	1	75.1543	0.778357	
85	54	1	54.7804	0.816233	
86	54	1	54.8161	0.794146	
87	54	1	58.0818	0.806947	
88	54	1	48.1185	0.782253	
4	55	1	63.814	0.845232	
5	55	1	59.1235	0.83882	
6	55	1	56.3919	0.861084	
7	55	1	68.9679	0.882891	
8	55	1	56.6081	0.819659	
9	55	1	58.7371	0.818585	
10	55	1	66.4165	0.857507	
11	55	1	47.6617	0.821851	
12	55	1	57.14	0.839675	
13	55	1	46.6022	0.801529	
14	55	1	41.3613	0.893413	
15	55	1	54.2525	0.817817	
16	55	1	50.1958	0.837695	
17	55	1	47.2799	0.963393	
18	55	1	41.4337	0.888365	
19	55	1	51.9432	0.860887	
20	55	1	53.3759	0.892994	
21	55	1	52.5222	0.824539	
22	55	1	63.4389	0.854825	
23	55	1	68.2443	0.766831	
24	55	1	75.4499	0.880296	
25	55	1	51.5159	0.883139	
26	55	1	43.0687	0.778097	
27	55	1	32.4588	0.832435	
28	55	1	39.7083	0.897835	
29	55	1	57.1528	0.792876	
30	55	1	67.6668	0.930773	
31	55	1	71.3688	0.854307	
32	55	1	62.4264	0.806414	
33	55	1	58.3931	0.728947	
34	55	1	65.6437	0.833782	
35	55	1	68.7549	0.85552	
36	55	1	55.9526	0.797061	
37	55	1	60.8419	0.815016	
38	55	1	71.1322	0.8613	
39	55	1	75.7414	0.784398	
40	55	1	72.1256	0.797469	
41	55	1	81.9417	0.799139	
42	55	1	68.106	0.749529	
43	55	1	49.751	0.766333	
44	55	1	46.6348	0.77591	
45	55	1	71.1988	0.784465	
46	55	1	46.2546	0.804968	
47	55	1	49.6306	0.798032	
48	55	1	43.6801	0.801445	
49	55	1	58.9063	0.764262	
50	55	1	68.2658	0.768797	
51	55	1	71.2437	0.835501	
52	55	1	58.9766	0.759006	
53	55	1	60.4387	0.812433	
54	55	1	64.9502	0.78158	
55	55	1	59.2783	0.763693	
56	55	1	38.4937	0.792051	
57	55	1	56.2857	0.77492	
58	55	1	49.8843	0.781979	
59	55	1	37.4794	0.808072	
60	55	1	33.3286	0.83337	
61	55	1	58.1638	0.784976	
62	55	1	73.3018	0.834176	
63	55	1	58.794	0.744358	
64	55	1	58.5991	0.801366	
65	55	1	79.9201	0.776698	
66	55	1	57.4755	0.810642	
67	55	1	55.2627	0.753234	
68	55	1	67.3891	0.830343	
69	55	1	27.5279	0.799005	
70	55	1	48.8556	0.784589	
71	55	1	36.6233	0.783845	
72	55	1	44.1435	0.789159	
